index,principal_component1,principal_component2
295.0,0.17361398794307623,0.46233322322001635
296.0,-0.2549867333581486,0.06801820545918516
297.0,0.1690457879918267,-0.2113853690654819
298.0,-0.1808794429139983,0.3224421638988635
299.0,0.24356826045259192,0.29682855375125267
300.0,0.213850824334332,-0.038554323553454305
301.0,0.03846180423603944,-0.2269221625146651
302.0,0.08252960043825178,0.24033492879612867
303.0,-0.42761652802394434,0.11242416520711927
304.0,-0.29596259358424304,0.0072418916922521405
305.0,-0.466269500728826,-0.036132623266544185
306.0,-0.055192340925015175,-0.5704422662471111
307.0,-0.2949366298421555,-0.031462156113421125
308.0,0.35519473998604656,-0.06683739955793735
309.0,-0.45238555785826223,0.0859164138588016
310.0,0.3068581114247517,-0.14311303597077776
311.0,-0.004826710993002101,0.006631537321249733
312.0,-0.13034177551314877,0.1407402971340068
313.0,0.4356561385950068,-0.1885624546102642
314.0,-0.3448109948654564,-0.20124696635588332
315.0,-0.23141657758486903,-0.25025393068603896
316.0,-0.3005704469769694,0.172659368585593
317.0,-0.15360887937496642,0.30179588321078415
318.0,-0.1732075997688598,-0.14025220257996981
319.0,-0.218209967337993,-0.01525149181656511
320.0,0.027839747026118966,0.48347937373898964
321.0,-0.04692183008732108,-0.1053624931762634
322.0,-0.0430787529067809,0.09286099968610899
323.0,0.06844783972976794,0.3294941728606018
324.0,0.3433989162509438,-0.007713765136828926
325.0,-0.07171430433307897,0.3870328077528458
326.0,-0.3525491829536686,0.07320302576683378
327.0,-0.1432621094783039,-0.4541060830223442
328.0,0.2805849724826563,-0.47730332332879755
329.0,-0.1962678338590948,0.11745610095908217
330.0,-0.4249267881448351,-0.06879247616194706
331.0,0.2761144181939764,0.5250589789368626
332.0,0.16475854745665441,-0.28298800371072563
333.0,0.4516151296826041,0.4641625327368148
334.0,-0.027467536537589196,-0.05953105439178274
335.0,0.2594671582883686,-0.34195415235045873
336.0,-0.2885744752944706,-0.03753743468738585
337.0,0.13930545549625237,-0.30262990282718233
338.0,0.03174141563308328,-0.549912498758366
339.0,0.11313300395916538,-0.13005190848403908
340.0,-0.3020079197355814,0.1528971560868828
341.0,-0.22474096972409768,-0.2418739226153073
342.0,0.22030450705583957,0.39224287170595334
343.0,-0.15544086260884324,-0.18261881438255606
344.0,0.22570293892859694,-0.015542902256192084
345.0,0.24290602603840278,0.18337285477291881
346.0,-0.45931024534103804,0.013918659470142458
347.0,0.13309139768350403,-0.2568329601811783
348.0,-0.29147156291671616,-0.22704527802028812
349.0,0.290994674856401,0.3211985878441064
350.0,-0.3014694515197317,0.02318679959820046
351.0,-0.3513910114315061,0.05862660275054021
352.0,0.17408826749522124,-0.13058639494088675
353.0,0.30968001810148604,0.050395132758780284
354.0,-0.012135425913263278,0.3666347833877408
355.0,-0.29197778683627473,-0.1616561051083766
356.0,0.5401870673535042,-0.11797983459391632
357.0,-0.41487366718115565,-0.02961308563497362
358.0,0.10150141784837352,-0.014624230250978958
359.0,-0.0461375348125505,-0.46286976467588625
360.0,0.12647188304337065,-0.4904924325585858
361.0,0.25580058810585043,0.013780891745345759
362.0,-0.2461098325285821,0.01994995886564878
363.0,-0.16418992759507012,-0.10731413673893027
364.0,-0.3295147960039266,-0.050549126242713745
365.0,0.21049287743618814,0.23186241045029432
366.0,0.19633716261367334,0.1504737734177789
367.0,0.123378582062075,-0.2705077272295721
368.0,-0.4108812593673139,-0.039709399524950964
369.0,-0.24879261445079823,0.08091717805495106
370.0,-0.3894892939993342,0.05380177773343737
371.0,0.37109145461561854,-0.3253905443959736
372.0,-0.04997491901793014,-0.2952834664036128
373.0,0.17073674509196404,0.0966240327880432
374.0,-0.36949036539247865,0.06319651621414933
375.0,0.17938929555429942,-0.5039456650016966
376.0,0.21708564826750468,0.23448083542549564
377.0,0.0905397590155222,0.15329516672173887
378.0,-0.35984489036078504,0.09318085450778509
379.0,-0.11703139749406018,-0.16865999389097305
380.0,0.3184324592270386,0.2664360569222541
381.0,0.13680182222950624,-0.07320630105029458
382.0,-0.2243025865194417,0.10915751634282148
383.0,-0.16902260399455468,0.004150724423301093
384.0,0.5342537126487673,0.4115582025840154
385.0,-0.42662470692918003,0.044187974221659536
386.0,-0.22126502444760368,0.4474392918384254
387.0,0.06763545804325631,-0.5717338926220427
388.0,-0.1686628256205244,0.07247875552063071
389.0,0.36968599782122685,-0.3576941722384706
390.0,-0.4353428994352738,0.07459195218146554
391.0,0.21885920381934404,0.01620117366396716
392.0,-0.3233264308483798,-0.12565576464062594
393.0,0.16616836596169093,-0.5757179605773975
394.0,0.42840498539392535,0.31522419471675645
395.0,0.11985179797417249,0.06782000544382359
396.0,0.38333752728308396,-0.029851899242689786
397.0,-0.07129074833318144,-0.3147838487661233
398.0,0.3222424549895019,-0.33322439824334693
399.0,0.435176376870423,-0.06852450645127271
400.0,0.04745670118444019,-0.1984172268165346
401.0,0.4590511631009227,-0.13185077296561612
402.0,-0.25279751977207243,0.19698043192870607
403.0,-0.4147898928269679,0.10885256613522097
404.0,0.3023372162794242,-0.24604093001693303
405.0,0.12972629602716323,-0.7136540381126791
406.0,0.026111709267054813,-0.19858762694546606
407.0,0.2829311994666642,-0.4781567047941928
408.0,0.5441813998536529,0.005682550590927854
409.0,0.25949438135911296,0.22148284691172765
410.0,0.09714042158934566,0.05599404539285036
411.0,-0.18296226051629177,0.12449926794578105
412.0,-0.16910452092562453,-0.1311650192797193
413.0,-0.3606331432294511,0.3439769064733752
414.0,0.029007339421725183,-0.18539296495420454
415.0,-0.27986159184703036,0.32991842775270436
416.0,-0.2601375401950225,0.10982760347316266
417.0,0.24394796909164815,0.1360193956195473
418.0,-0.5413239023865288,0.09418804606459669
419.0,0.2590785595370396,0.4938656821244166
420.0,-0.0009188445291149137,0.36584882257207657
421.0,0.004848425264526437,-0.062062156600674837
422.0,-0.22774978076334063,-0.04437749697854169
423.0,-0.16421006466847668,-0.20951956537783528
424.0,0.12685777467038123,0.48412576782081207
425.0,-0.1453691607626005,0.04466527110540568
426.0,0.02655460668136409,-0.37888484515971654
427.0,-0.12588891525505036,0.46573828367221537
428.0,0.06461585742976743,0.21555245460181977
429.0,0.23397571274221984,-0.113004752478629
430.0,0.2444817625061309,0.033913460292916024
431.0,-0.4347671038895289,0.0258176483583303
432.0,0.32016648810464937,-0.2765544655990634
433.0,-0.0452946641647561,-0.5776334895481169
434.0,-0.29050770863329667,-0.2621601589369345
435.0,0.4395934807366621,0.12055548282578626
436.0,-0.3087761335562935,0.14227411966786876
437.0,-0.35591977252104195,0.002672605679653664
438.0,0.0603892763824998,-0.3151329341364754
439.0,-0.44194306727957455,-0.006439553013139694
440.0,-0.25166698503149354,-0.017916228706044913
441.0,0.11678257958632145,-0.036975228213917286
442.0,0.3939082382895918,0.2799348608744991
443.0,0.26025665859907066,-0.6098988718572673
444.0,0.06674297435407765,0.45053708973962275
445.0,-0.0799198657861002,-0.27383667422986874
446.0,-0.2908521789844339,-0.2327901317387052
447.0,0.2997272102990094,0.33757008991308224
448.0,-0.19554279005253186,0.11823679626143159
449.0,-0.4261846406598703,-0.01937581900945379
450.0,-0.1888351186710193,0.09193268989357224
451.0,0.18555342619597878,0.35618910641118007
452.0,0.5123548253988925,0.4146895294040078
453.0,0.03195091116783997,-0.1144508096557107
454.0,0.4323402383040947,-0.18384737261277645
455.0,-0.41602641629951603,0.04721952367405562
456.0,-0.10331832366340482,-0.21653838146222734
457.0,-0.03275639728295507,0.045378720619590404
458.0,0.03432998841016666,0.15773228909714931
459.0,-0.3650371760970188,-0.0008334909848427595
460.0,0.17633409499556307,0.22641313546428274
461.0,-0.5233887839904765,0.026805359265149646
462.0,-0.09986718965938049,-0.2739657050951312
463.0,0.37190767383889983,0.594482567210269
464.0,-0.46211827613942014,-0.06187362918762037
465.0,0.41534120335532204,-0.10429789954496349
466.0,0.3241998966687871,0.13313233504296343
467.0,-0.11235810174653743,0.29834748594836785
468.0,-0.14205356177719303,0.11456274088388783
469.0,-0.4240061338665715,0.32634393052089034
470.0,0.1215556530985991,-0.04719710190897196
471.0,-0.3140179944555004,0.2684024128198592
472.0,0.2808465605481263,0.5431233464069504
473.0,0.18126102966836913,0.28580145943567736
474.0,0.05820339015244833,0.2540907729310389
475.0,0.1269220922475559,-0.5740277963463827
476.0,0.2641959303077427,0.33867306672361674
477.0,-0.01657278169895675,0.36000729769073203
478.0,0.15001949588060906,-0.7206048293325015
479.0,0.11837156368551027,0.14552495980503202
480.0,-0.4457359579876917,0.0036510282943756343
481.0,-0.22721132962169358,-0.16604166483295033
482.0,0.07629470147549117,-0.08724436966114839
483.0,-0.4053205707372793,0.10479735385960463
484.0,0.4500018935840571,0.37701400392240114
485.0,0.12806710428730855,-0.1333894954358419
486.0,0.24794416230053173,0.23159418677698476
487.0,-0.39608046062064806,0.08808292303467585
488.0,0.31424415636618475,0.03458481222848705
489.0,0.006415947083248883,0.23190168779041115
490.0,0.05653513125087859,-0.5799419772139667
491.0,0.41680440011610925,-0.2665138333505955
492.0,-0.062458951535742734,0.39778229160707934
493.0,0.4793372914389892,-0.08806569847510437
494.0,0.3354064877371507,-0.18496776015007657
495.0,0.3976110248403759,-0.3310166839405176
496.0,0.2719113722468499,-0.3900454408947043
497.0,0.4230102558410762,0.04255867066196135
498.0,-0.11751261994364143,-0.05040997240160593
499.0,-0.08704860532397941,0.061632199157112974
500.0,0.3093743391662484,0.06263564847176951
501.0,-0.010900398344920086,-0.08173732916503691
502.0,0.14737842062662068,0.31442814437823474
503.0,-0.008610080665512882,-0.38220827278828
504.0,-0.16379886901462637,-0.49465577709072195
505.0,-0.41703972942436746,-0.06629428917602735
506.0,-0.059692449582555686,-0.050180623435137975
507.0,-0.25673784850876197,-0.1358361184392657
508.0,-0.3987750924718325,0.14308224372340178
509.0,-0.34171006984225594,-0.022832067136332814
510.0,-0.18475138377082764,0.12013576735772681
511.0,0.26430107372295064,0.20375318031914705
512.0,-0.11764546055066064,0.06562152697798342
513.0,0.09683818960652854,-0.4291833998673647
514.0,-0.11710903719779109,0.13522072081739753
515.0,0.17956050799448064,0.45900270711175645
516.0,-0.4441587729826123,0.03614205271838056
517.0,0.3813908250650336,-0.13745320366812325
518.0,0.3538325007025992,0.41176037859089604
519.0,-0.2312204538814367,0.05639295537988604
520.0,0.31745160981626186,-0.4558517942413706
521.0,-0.29315955102620306,-0.1620566591736923
522.0,-0.3194031322151971,0.3260240668858155
523.0,-0.32943919691383305,0.08565442019533524
524.0,-0.09933928180977934,-0.06017691216970902
525.0,-0.2375748647476373,0.12526294181852957
526.0,0.024717194436552202,-0.4643654555940182
527.0,-0.1605714163385861,-0.035232524614764865
528.0,-0.19004623016552852,-0.17701760885499587
529.0,-0.126781213897123,-0.02214341952438023
530.0,-0.03492663966034079,0.2284328099322029
531.0,-0.04570080038229778,-0.7177343346758691
532.0,-0.2544496727566436,0.2655578371095357
533.0,0.0827984610787234,-0.3791110325146969
534.0,-0.07198893656241831,-0.5792957244218029
535.0,0.021049767645116152,0.48596019149118175
536.0,-0.04128397977033102,-0.03968748643306994
537.0,-0.2823503069866651,0.3295346638555536
538.0,-0.018561091042455267,0.4364006805886013
539.0,0.15525438606356315,-0.08374923797088608
540.0,0.37629572612973544,-0.20460939419231147
541.0,-0.17476971690043078,-0.21971210088469334
542.0,0.5598727618216135,0.09988630090752992
543.0,-0.3072238371163855,-0.3068251404418909
544.0,-0.36175132357355105,0.012536072091854216
545.0,0.4278360342465222,-0.20388292579293757
546.0,0.43126903542794165,-0.11846933514788476
547.0,0.399325009102407,-0.2563464919477734
548.0,-0.03253729613548473,-0.09630130890154077
549.0,0.0860149607566032,-0.08292365357877099
550.0,-0.47478004122110284,0.06868082728844942
551.0,0.2805391411636086,0.27056299784424137
552.0,-0.4361786628327476,0.023647421007866532
553.0,0.35467194371983474,0.09650542214986638
554.0,-0.12655504997246447,0.3442209084096316
555.0,0.03384368601072534,-0.2087478537000151
556.0,0.13206870136368049,0.06342119770969787
557.0,0.25738907712494685,0.2894337818978003
558.0,-0.0837263532367834,-0.2376260138081649
559.0,0.4292361404171269,0.3785416994251243
560.0,0.07644595657111442,0.22645319038836545
561.0,0.05227581364721034,0.36862512285106475
562.0,0.5510144737683459,0.10031452757941406
563.0,0.004291468541038742,0.0558511626637439
564.0,0.058615115773131284,-0.29643231688520727
565.0,0.39261090014312294,-0.28861390961614203
566.0,-0.40562471066933425,0.0019482378935258156
567.0,0.17790162594145592,-0.05335311329678018
568.0,-0.07870173918573782,0.22645552352885023
569.0,-0.12809008872828545,-0.0018957270188985572
570.0,-0.07689106500005402,-0.4348923097946614
571.0,-0.01312489368429608,0.28449434039583404
572.0,-0.3948203230639256,0.061254221720365064
573.0,0.3257268048588484,0.26482301724951923
574.0,0.09057248396615622,-0.5395020716236893
575.0,0.5036775421298889,-0.2035856894465249
576.0,-0.009635991431806976,-0.33073737433982653
577.0,0.33380087154261373,0.20164480910824717
578.0,0.39420915935954126,0.2263363474008655
579.0,-0.16049118854838648,0.28231833739114215
580.0,0.1070980421340152,-0.5796001495908211
581.0,-0.42701247242758117,0.07718836359957104
582.0,-0.04079325760440565,0.06106690220598861
583.0,0.4053499022222345,0.14570998600575935
584.0,-0.26579672158178463,-0.0762740739086533
585.0,-0.3033695241254219,0.010399832357993497
586.0,0.35865698681712527,0.34642182783771663
587.0,-0.07324284468004609,0.23134270407208338
588.0,-0.005017037243786622,-0.4420890549576715
589.0,0.4160225988580582,-0.2844605012684128
590.0,0.35151414139806997,0.517416472447955
591.0,-0.19797820309208158,-0.17578616004924738
592.0,0.04389294366258238,0.03168663268701103
593.0,0.15768423977684623,0.263636963460972
594.0,0.09799064434874234,0.1474923494833533
595.0,-0.24197833185488354,-0.07832705010004898
596.0,-0.06337077681833866,0.23637367871249562
597.0,0.4154794841069136,-0.1853435812003902
598.0,-0.24770039169702204,-0.0849920990412883
599.0,0.17586773141374615,0.3962762999292979
600.0,-0.4032914315253,0.013144391836377731
601.0,0.302230599737249,-0.21153117345212152
602.0,0.23056473980099165,-0.22282569278688386
603.0,-0.22887511427825186,-0.2157143182009104
604.0,0.27217141573746934,0.23927735883203421
605.0,-0.18636571399206592,0.04439372797433413
606.0,-0.4728761825111606,0.09777760764374381
607.0,0.2610087516511098,0.2814430261743995
608.0,0.006890449474801521,-0.330939100691637
